"year","month","airline","flight_arrivals","flight_departures","flight_total","passenger_arrivals","passenger_departures","passenger_total","cargo_arrivals","cargo_departures","cargo_total"
"2024","11",상하이항공,29,29,58,4201,4508,8709,19,1,20
"2024","11",샤먼항공,59,59,118,6058,5219,11277,47,28,75
"2024","11",세부퍼시픽항공,90,90,180,21220,21941,43161,120,368,488
"2024","11",순풍항공,21,21,42,0,0,0,335,57,392
"2024","11",스리랑카항공,7,7,14,1342,1408,2750,45,82,126
"2024","11",스카이 앙코르 항공,20,20,40,2154,3109,5263,7,4,11
"2024","11",스쿠트 항공,30,30,60,9776,9498,19274,86,194,280
"2024","11",실크웨이웨스트항공,10,10,20,0,0,0,555,1149,1704
"2024","11",심천항공,59,59,118,8213,8087,16300,84,6,90
"2024","11",싱가포르항공,145,145,290,35825,36907,72732,1234,2012,3246
"2024","11",아메리칸항공,30,30,60,6868,7882,14750,82,269,350
"2024","11",아시아나항공,2383,2388,4771,478255,500044,978299,26907,29477,56384
"2024","11",아에로멕시코,30,29,59,5355,6354,11709,16,263,279
"2024","11",아틀라스항공,211,207,418,0,0,0,2715,583,3299
"2024","11",에미레이트항공,43,43,86,14965,15785,30750,507,642,1148
"2024","11",에바항공,88,88,176,20782,21311,42093,700,551,1252
"2024","11",에어 뉴질랜드,13,12,25,2601,2692,5293,76,173,250
"2024","11",에어 아스타나,30,30,60,3770,3999,7769,10,136,146
"2024","11",에어 프랑스,30,30,60,7746,7545,15291,328,344,671
"2024","11",에어로 몽골리아,12,12,24,897,1177,2074,0,0,0
"2024","11",에어로로직,43,43,86,0,0,0,2186,361,2548
"2024","11",에어로케이항공,47,47,94,6942,7376,14318,0,0,0
"2024","11",에어마카오,60,60,120,9097,9216,18313,73,5,78
"2024","11",에어부산,338,338,676,69936,73068,143004,2,23,25
"2024","11",에어서울,387,386,773,74375,75924,150299,82,43,125
"2024","11",에어아시아 버하드,21,22,43,2239,2772,5011,0,0,0
"2024","11",에어아시아엑스,52,52,104,17427,17043,34470,254,340,594
"2024","11",에어인디아 리미티드,15,15,30,3548,3789,7337,113,158,271
"2024","11",에어인천,146,145,291,0,0,0,2077,1749,3826
"2024","11",에어재팬,29,29,58,7900,6578,14478,135,134,270
"2024","11",에어캐나다,60,60,120,16982,17438,34420,416,503,919
"2024","11",에어프레미아,115,114,229,28582,29617,58199,745,1321,2066
"2024","11",에어홍콩,26,26,52,0,0,0,1102,1122,2223
"2024","11",에티오피아항공,63,64,127,5403,5229,10632,1010,477,1487
"2024","11",에티하드 항공,47,47,94,9919,9718,19637,566,723,1288
"2024","11",우즈베키스탄항공,30,30,60,6241,6378,12619,44,324,368
"2024","11",원통화물항공,51,51,102,0,0,0,1168,562,1730
"2024","11",유나이티드항공,60,60,120,13103,13049,26152,270,1011,1280
"2024","11",유피에스항공,122,120,242,0,0,0,1518,2910,4428
"2024","11",이스타항공,526,524,1050,87746,89566,177312,0,0,0
"2024","11",일본항공,22,22,44,0,0,0,367,776,1143
"2024","11",장쑤징동화물항공,13,13,26,0,0,0,219,3,222
"2024","11",전일본공수,26,26,52,0,0,0,792,871,1663
"2024","11",제주항공,1528,1525,3053,244468,253548,498016,1044,905,1948
"2024","11",젯스타,30,31,61,9202,9297,18499,78,308,386
"2024","11",중국국제항공,212,212,424,26723,27255,53978,72,92,163
"2024","11",중국남방항공,412,412,824,51855,55152,107007,519,121,640
"2024","11",중국동방항공,439,440,879,61091,60246,121337,969,468,1437
"2024","11",중국센트럴항공,51,51,102,0,0,0,717,307,1024
"2024","11",중국우정항공,24,24,48,0,0,0,296,135,431
"2024","11",중국해남항공,6,6,12,375,410,785,5,0,5
"2024","11",중국화물항공,13,13,26,0,0,0,1183,616,1799
"2024","11",중화항공,90,91,181,20782,21697,42479,511,594,1105
"2024","11",진에어,903,903,1806,198884,202870,401754,866,1018,1883
"2024","11",집에어,30,30,60,8186,7798,15984,245,215,460
"2024","11",천진항공,15,15,30,1376,1387,2763,0,0,0
"2024","11",천진화물항공,34,34,68,0,0,0,561,26,587
"2024","11",청도항공,28,28,56,4045,4048,8093,29,3,32
"2024","11",춘추항공,25,25,50,3610,3778,7388,11,3,14
"2024","11",카고룩스 이탈리아 항공,12,12,24,0,0,0,726,585,1311
"2024","11",카고룩스항공,13,13,26,0,0,0,703,935,1638
"2024","11",카놋샤크,8,8,16,474,520,994,0,22,22
"2024","11",카타르항공,53,53,106,10732,12272,23004,1415,2213,3628
"2024","11",칼리타항공,111,112,223,0,0,0,1539,1961,3499
"2024","11",캐세이퍼시픽항공,109,110,219,30582,31579,62161,1356,761,2118
"2024","11",콴타스항공,17,16,33,4541,4395,8936,54,140,194
"2024","11",타이거에어 타이완,30,29,59,5003,4361,9364,10,29,38
"2024","11",타이에어아시아엑스,55,56,111,13964,16828,30792,52,18,71
"2024","11",타이항공,90,90,180,24056,27813,51869,803,919,1722
"2024","11",터키항공,56,56,112,15243,14068,29311,1386,1661,3047
"2024","11",투르크메니스탄,5,5,10,0,0,0,89,230,319
"2024","11",티웨이항공,990,990,1980,182280,183266,365546,1088,632,1720
"2024","11",폴라에어카고,55,56,111,0,0,0,1847,1879,3727
"2024","11",폴란드항공,29,29,58,5412,6033,11445,196,283,479
"2024","11",피치항공,147,147,294,25342,24417,49759,0,10,10
"2024","11",핀에어,30,30,60,6435,7036,13471,631,436,1067
"2024","11",필리핀에어아시아,43,44,87,5408,7149,12557,5,13,18
"2024","11",필리핀항공,60,60,120,12496,14842,27338,21,252,272
"2024","11",하와이안 항공,22,22,44,4311,5119,9430,24,349,373
"2024","11",홍콩익스프레스,69,69,138,13263,13282,26545,18,21,39
"2024","11",홍콩항공,19,19,38,2968,2806,5774,18,1,20
"2024","11",FedEX항공,155,156,311,0,0,0,3386,3227,6613
"2024","11",KLM네덜란드항공,21,21,42,5628,5962,11590,343,296,639
"2024","11",MY FREIGHTER AIRLINES,6,6,12,0,0,0,3,253,256
"2024","12",가루다인도네시아,62,62,124,12653,12333,24986,189,584,774
"2024","12",그레이터베이항공,30,30,60,4546,4537,9083,36,32,68
"2024","12",길상항공,3,3,6,216,201,417,0,0,0
"2024","12",대한항공,4197,4181,8378,767011,769750,1536761,53493,55283,108776
"2024","12",델타항공,154,157,311,38899,36142,75041,177,1577,1755
"2024","12",라오항공,32,32,64,3808,3708,7516,19,8,27
"2024","12",로얄브루나이항공,13,13,26,1032,1041,2073,0,15,15
"2024","12",롱하오항공,61,61,122,0,0,0,840,547,1387
"2024","12",루프트한자 독일항공,68,69,137,12858,11644,24502,808,1051,1859
"2024","12",말레이시아 항공,32,32,64,7051,7477,14528,335,514,849
"2024","12",몽골항공,54,55,109,9761,8380,18141,73,280,354
"2024","12",미얀마국제항공,18,18,36,2098,1982,4080,3,5,8
"2024","12",미얀마항공,1,1,2,142,16,158,1,1,2
"2024","12",바틱 에어 말레이시아,31,31,62,4650,4481,9131,0,35,35
"2024","12",뱀부 항공,1,1,2,188,0,188,0,0,0
"2024","12",베트남항공,186,186,372,41118,46576,87694,939,806,1745
"2024","12",비엣젯항공,465,465,930,89824,92390,182214,437,128,565
"2024","12",사천항공,13,13,26,1854,1936,3790,0,7,7
"2024","12",산동항공,262,262,524,27805,36089,63894,428,16,444
"2024","12",상하이항공,31,31,62,4642,4904,9546,12,2,14
"2024","12",샤먼항공,61,61,122,6464,6960,13424,53,18,71
"2024","12",세부퍼시픽항공,93,93,186,21809,23351,45160,80,332,412
"2024","12",순풍항공,22,21,43,0,0,0,482,40,522
"2024","12",스리랑카항공,9,9,18,1600,2305,3905,32,108,140
"2024","12",스카이 앙코르 항공,29,29,58,3583,4499,8082,7,6,12
"2024","12",스쿠트 항공,40,40,80,13173,12791,25964,88,267,355
"2024","12",실크웨이웨스트항공,10,10,20,0,0,0,662,1027,1689
"2024","12",심천항공,63,63,126,8538,8725,17263,72,4,76
"2024","12",싱가포르항공,148,148,296,36203,38062,74265,1216,1925,3141
"2024","12",아메리칸항공,31,31,62,7545,7609,15154,51,301,352
"2024","12",아시아나항공,2565,2555,5120,519275,534593,1053868,26544,29024,55568
"2024","12",아에로멕시코,30,31,61,5302,5869,11171,22,282,304
"2024","12",아틀라스항공,199,212,411,0,0,0,2562,799,3360
"2024","12",에미레이트항공,44,44,88,12768,14853,27621,542,687,1229
"2024","12",에바항공,93,93,186,21883,22299,44182,754,553,1307
"2024","12",에어 뉴질랜드,13,14,27,3571,3261,6832,83,170,253
"2024","12",에어 아스타나,34,34,68,3274,4155,7429,6,83,89
"2024","12",에어 프랑스,27,27,54,7068,6561,13629,298,416,714
"2024","12",에어로 몽골리아,13,13,26,1391,982,2373,0,0,0
"2024","12",에어로로직,42,42,84,0,0,0,2459,324,2783
"2024","12",에어로케이항공,69,70,139,10640,10530,21170,0,0,0
"2024","12",에어마카오,61,61,122,9088,9063,18151,66,5,71
"2024","12",에어부산,360,358,718,77116,77308,154424,3,17,21
"2024","12",에어서울,400,402,802,77229,77853,155082,90,22,111
"2024","12",에어아시아 버하드,30,30,60,4491,4530,9021,0,0,0
"2024","12",에어아시아엑스,53,53,106,16620,15863,32483,243,376,619
"2024","12",에어인디아 리미티드,18,18,36,4185,4242,8427,96,184,280
"2024","12",에어인천,136,137,273,0,0,0,1790,1739,3529
"2024","12",에어재팬,31,31,62,7770,6456,14226,157,110,266
"2024","12",에어캐나다,61,60,121,17419,16222,33641,415,432,848
"2024","12",에어프레미아,121,122,243,32141,31980,64121,698,1352,2050
"2024","12",에어홍콩,26,26,52,0,0,0,1069,1194,2263
"2024","12",에티오피아항공,66,66,132,4973,4352,9325,1189,446,1635
"2024","12",에티하드 항공,49,49,98,8006,8664,16670,668,717,1386
"2024","12",우즈베키스탄항공,31,31,62,5646,6778,12424,52,273,324
"2024","12",원통화물항공,44,44,88,0,0,0,1051,421,1472
"2024","12",유나이티드항공,62,62,124,14763,13249,28012,306,1066,1372
"2024","12",유피에스항공,124,125,249,0,0,0,1474,2776,4249
"2024","12",이스타항공,556,553,1109,94559,95905,190464,0,0,0
"2024","12",일본항공,21,21,42,0,0,0,379,754,1133
"2024","12",장쑤징동화물항공,44,44,88,0,0,0,693,133,826
"2024","12",전일본공수,26,26,52,0,0,0,722,878,1601
"2024","12",제주항공,1648,1645,3293,269946,272481,542427,1027,931,1958
"2024","12",젯스타,31,31,62,9965,9072,19037,72,260,333
"2024","12",중국국제항공,214,214,428,24752,29144,53896,62,92,154
"2024","12",중국남방항공,431,431,862,55350,65791,121141,514,123,638
"2024","12",중국동방항공,539,538,1077,68052,77503,145555,1008,478,1486
"2024","12",중국센트럴항공,19,19,38,0,0,0,207,151,358
"2024","12",중국우정항공,29,29,58,0,0,0,382,150,532
"2024","12",중국해남항공,11,11,22,1353,1393,2746,3,0,3
"2024","12",중국화물항공,15,15,30,0,0,0,1299,550,1849
"2024","12",중화항공,93,93,186,21594,22128,43722,597,595,1192
"2024","12",진에어,1046,1045,2091,224305,228401,452706,856,995,1851
"2024","12",집에어,31,31,62,8154,7589,15743,249,184,433
"2024","12",천진항공,13,13,26,1129,1303,2432,0,0,0
"2024","12",천진화물항공,28,28,56,0,0,0,448,12,460
"2024","12",청도항공,30,30,60,3130,4574,7704,19,4,24
"2024","12",춘추항공,27,27,54,3885,4267,8152,6,4,10
"2024","12",카고룩스 이탈리아 항공,14,14,28,0,0,0,956,648,1604
"2024","12",카고룩스항공,13,13,26,0,0,0,725,974,1699
"2024","12",카놋샤크,9,9,18,541,968,1509,0,19,19
"2024","12",카타르항공,51,52,103,9543,10573,20116,1385,2005,3390
"2024","12",칼리타항공,111,111,222,0,0,0,1562,1923,3485
"2024","12",캐세이퍼시픽항공,125,125,250,32016,31793,63809,1270,831,2101
"2024","12",콴타스항공,18,19,37,5195,4298,9493,21,153,174
"2024","12",타이거에어 타이완,31,31,62,5244,4720,9964,3,29,32
"2024","12",타이에어아시아엑스,45,45,90,13429,14591,28020,104,11,116
"2024","12",타이항공,93,92,185,27491,28651,56142,809,745,1554
"2024","12",터키항공,57,57,114,13897,12143,26040,1456,1662,3117
"2024","12",투르크메니스탄,4,4,8,0,0,0,51,169,220
"2024","12",티웨이항공,1077,1075,2152,209369,208050,417419,1104,936,2039
"2024","12",폴라에어카고,68,68,136,0,0,0,2153,1612,3765
"2024","12",폴란드항공,21,20,41,4557,3935,8492,162,178,340
"2024","12",피치항공,155,154,309,25769,25003,50772,0,8,8
"2024","12",핀에어,22,22,44,5381,5059,10440,437,278,715
"2024","12",필리핀에어아시아,44,44,88,6029,7298,13327,4,12,16
"2024","12",필리핀항공,73,73,146,14217,18761,32978,23,226,248
"2024","12",하와이안 항공,22,22,44,5080,5262,10342,16,284,300
"2024","12",홍콩익스프레스,93,93,186,19957,18919,38876,28,35,63
"2024","12",홍콩항공,49,49,98,8331,7823,16154,27,0,27
"2024","12",FedEX항공,153,153,306,0,0,0,3133,3177,6311
"2024","12",GM,1,0,1,0,0,0,1,0,1
"2024","12",KLM네덜란드항공,20,20,40,5387,5379,10766,289,280,569
"2024","12",MY FREIGHTER AIRLINES,4,4,8,0,0,0,1,162,163
"2024","12",ZP,1,1,2,0,0,0,0,7,7
"2025","1",가루다인도네시아,60,60,120,11435,14392,25827,160,318,478
"2025","1",그레이터베이항공,31,31,62,4768,4539,9307,29,21,50
"2025","1",대한항공,4237,4245,8482,768281,820529,1588810,48804,50531,99335
"2025","1",델타항공,154,154,308,35575,40978,76553,135,1408,1543
"2025","1",라오항공,31,31,62,3398,3517,6915,11,5,15
"2025","1",로얄브루나이항공,13,13,26,1183,1427,2610,2,7,8
"2025","1",롱하오항공,47,47,94,0,0,0,701,362,1063
"2025","1",루프트한자 독일항공,55,55,110,11577,13359,24936,514,602,1116
"2025","1",말레이시아 항공,50,49,99,8976,12198,21174,322,481,803
"2025","1",몽골항공,57,56,113,7785,9658,17443,24,149,173
"2025","1",미얀마국제항공,18,18,36,2008,2053,4061,2,0,2
"2025","1",미얀마항공,1,1,2,144,38,182,1,1,2
"2025","1",바틱 에어 말레이시아,31,31,62,4358,5028,9386,2,21,23
"2025","1",뱀부 항공,1,1,2,188,0,188,0,0,0
"2025","1",베트남항공,186,186,372,40579,47602,88181,960,722,1682
"2025","1",비엣젯항공,465,465,930,87430,91004,178434,374,116,491
"2025","1",사천항공,12,12,24,1748,1732,3480,0,5,5
"2025","1",산동항공,259,259,518,31831,35064,66895,303,18,321
"2025","1",상하이항공,31,31,62,4707,4588,9295,15,0,15
"2025","1",샤먼항공,44,44,88,5345,5344,10689,28,14,42
"2025","1",세부퍼시픽항공,93,93,186,22795,24489,47284,66,221,287
"2025","1",순풍항공,17,18,35,0,0,0,237,56,293
"2025","1",스리랑카항공,10,10,20,2256,2767,5023,43,123,167
"2025","1",스카이 앙코르 항공,46,46,92,6167,7491,13658,5,7,12
"2025","1",스쿠트 항공,34,33,67,10155,10630,20785,73,152,225
"2025","1",실크웨이웨스트항공,7,7,14,0,0,0,355,695,1050
"2025","1",심천항공,68,68,136,9627,8550,18177,69,6,75
"2025","1",싱가포르항공,139,138,277,27382,34303,61685,1228,1708,2936
"2025","1",아메리칸항공,29,29,58,6348,7722,14070,28,247,275
"2025","1",아시아나항공,2585,2591,5176,521898,560389,1082287,23412,23330,46742
"2025","1",아에로멕시코,30,30,60,4385,5833,10218,18,241,258
"2025","1",아틀라스항공,199,212,411,0,0,0,1661,805,2466
"2025","1",에미레이트항공,45,45,90,15102,17452,32554,420,649,1069
"2025","1",에바항공,111,111,222,24556,24224,48780,704,413,1116
"2025","1",에어 뉴질랜드,12,12,24,2824,3553,6377,3,112,115
"2025","1",에어 아스타나,30,30,60,3490,4039,7529,10,82,93
"2025","1",에어 프랑스,29,29,58,7213,7975,15188,239,310,550
"2025","1",에어로 몽골리아,16,16,32,1737,2127,3864,0,0,0
"2025","1",에어로로직,35,35,70,0,0,0,2041,273,2315
"2025","1",에어로케이항공,101,97,198,13154,14133,27287,0,0,0
"2025","1",에어마카오,64,64,128,8317,8478,16795,44,3,47
"2025","1",에어부산,359,359,718,73227,77360,150587,5,11,17
"2025","1",에어서울,409,409,818,75555,79964,155519,82,16,98
"2025","1",에어아시아 버하드,31,31,62,4627,4599,9226,0,0,0
"2025","1",에어아시아엑스,53,53,106,16533,18196,34729,201,300,501
"2025","1",에어인디아 리미티드,17,17,34,3726,4131,7857,77,167,244
"2025","1",에어인천,95,94,189,0,0,0,1420,1044,2463
"2025","1",에어재팬,30,30,60,6652,8338,14990,141,77,219
"2025","1",에어캐나다,60,61,121,14848,17448,32296,271,371,641
"2025","1",에어프레미아,133,132,265,31260,38645,69905,590,1172,1762
"2025","1",에어홍콩,25,25,50,0,0,0,941,1027,1968
"2025","1",에티오피아항공,66,65,131,4673,5359,10032,876,312,1189
"2025","1",에티하드 항공,49,48,97,9753,11860,21613,446,565,1011
"2025","1",우즈베키스탄항공,30,30,60,6339,6561,12900,23,163,186
"2025","1",원통화물항공,23,23,46,0,0,0,550,127,678
"2025","1",유나이티드항공,56,56,112,11932,14358,26290,321,861,1181
"2025","1",유피에스항공,121,121,242,0,0,0,1349,2213,3563
"2025","1",이스타항공,572,573,1145,93743,99210,192953,7,2,9
"2025","1",일본항공,17,17,34,0,0,0,289,572,861
"2025","1",장쑤징동화물항공,39,39,78,0,0,0,593,129,722
"2025","1",전일본공수,24,24,48,0,0,0,520,722,1242
"2025","1",제주항공,1674,1672,3346,217303,239495,456798,914,700,1614
"2025","1",젯스타,31,31,62,9028,10046,19074,27,225,251
"2025","1",중국국제항공,255,255,510,33679,33784,67463,63,61,124
"2025","1",중국남방항공,489,489,978,64837,71471,136308,434,83,517
"2025","1",중국동방항공,576,576,1152,73785,80081,153866,1053,444,1497
"2025","1",중국센트럴항공,17,17,34,0,0,0,221,67,288
"2025","1",중국우정항공,30,30,60,0,0,0,371,134,505
"2025","1",중국해남항공,18,18,36,2359,2360,4719,3,0,3
"2025","1",중국화물항공,13,13,26,0,0,0,1093,449,1542
"2025","1",중화항공,97,97,194,22192,22062,44254,452,543,995
"2025","1",진에어,1157,1157,2314,233772,244154,477926,634,776,1410
"2025","1",집에어,31,31,62,7630,8045,15675,220,227,448
"2025","1",천진항공,14,14,28,1210,1286,2496,0,0,0
"2025","1",천진화물항공,28,28,56,0,0,0,448,4,451
"2025","1",청도항공,30,30,60,4520,4646,9166,33,3,37
"2025","1",춘추항공,29,29,58,4588,4587,9175,6,2,8
"2025","1",카고룩스 이탈리아 항공,13,13,26,0,0,0,446,557,1004
"2025","1",카고룩스항공,12,12,24,0,0,0,441,872,1313
"2025","1",카놋샤크,9,9,18,832,1132,1964,0,18,18
"2025","1",카타르항공,51,51,102,10429,13262,23691,1187,1567,2754
"2025","1",칼리타항공,94,93,187,0,0,0,1221,1424,2644
"2025","1",캐세이퍼시픽항공,131,131,262,31106,32690,63796,1087,748,1835
"2025","1",콴타스항공,17,17,34,3757,5025,8782,14,68,81
"2025","1",타이거에어 타이완,31,31,62,5245,4270,9515,6,22,28
"2025","1",타이에어아시아엑스,42,42,84,11765,13483,25248,136,54,190
"2025","1",타이항공,93,94,187,26056,29282,55338,597,723,1320
"2025","1",터키항공,57,57,114,12798,14736,27534,1062,1509,2571
"2025","1",투르크메니스탄,4,4,8,0,0,0,17,164,181
"2025","1",티웨이항공,1117,1115,2232,204148,219363,423511,747,555,1302
"2025","1",폴라에어카고,41,41,82,0,0,0,1345,1139,2484
"2025","1",폴란드항공,29,29,58,5248,6399,11647,159,235,394
"2025","1",피치항공,155,156,311,24376,26106,50482,0,7,7
"2025","1",핀에어,27,27,54,5828,7039,12867,531,347,877
"2025","1",필리핀에어아시아,44,44,88,6073,7214,13287,7,9,16
"2025","1",필리핀항공,153,153,306,27104,32415,59519,25,168,193
"2025","1",하와이안 항공,22,21,43,4400,5694,10094,14,251,266
"2025","1",홍콩익스프레스,93,93,186,19824,20306,40130,28,12,39
"2025","1",홍콩항공,60,60,120,9988,11150,21138,27,16,43
"2025","1",FedEX항공,147,146,293,0,0,0,3003,3056,6059
"2025","1",KLM네덜란드항공,22,22,44,5464,6186,11650,225,267,492
"2025","2",가루다인도네시아,52,52,104,11895,10865,22760,168,330,498
"2025","2",그레이터베이항공,20,20,40,2493,2768,5261,15,9,24
"2025","2",내셔널항공,1,1,2,0,0,0,3,102,106
"2025","2",대한항공,3752,3749,7501,735464,703531,1438995,46166,45197,91362
"2025","2",델타항공,140,140,280,34181,30897,65078,124,1313,1437
"2025","2",라오항공,28,28,56,3490,3153,6643,9,6,14
"2025","2",로얄브루나이항공,12,12,24,1478,1504,2982,0,2,2
"2025","2",롱하오항공,39,39,78,0,0,0,598,411,1009
"2025","2",루프트한자 독일항공,62,60,122,12192,9230,21422,662,790,1452
"2025","2",말레이시아 항공,48,48,96,11016,10270,21286,332,434,765
"2025","2",몽골항공,43,43,86,6505,7643,14148,61,183,245
"2025","2",미얀마국제항공,16,16,32,2003,1693,3696,2,1,3
"2025","2",미얀마항공,2,2,4,295,14,309,1,0,2
"2025","2",바틱 에어 말레이시아,28,28,56,4693,4377,9070,1,16,16
"2025","2",베트남항공,168,168,336,41865,38991,80856,826,829,1655
"2025","2",비엣젯항공,420,420,840,86502,75434,161936,294,98,392
"2025","2",사천항공,12,12,24,1826,1736,3562,1,7,8
"2025","2",산동항공,246,247,493,35559,32336,67895,277,10,287
"2025","2",상하이항공,28,28,56,3997,4289,8286,5,0,5
"2025","2",샤먼항공,34,34,68,5104,4398,9502,14,14,28
"2025","2",세부퍼시픽항공,84,84,168,22026,18712,40738,65,223,288
"2025","2",순풍항공,17,16,33,0,0,0,226,49,275
"2025","2",스리랑카항공,8,8,16,2218,1837,4055,76,91,167
"2025","2",스카이 앙코르 항공,52,52,104,8195,6964,15159,1,7,9
"2025","2",스쿠트 항공,36,37,73,11378,11781,23159,116,193,309
"2025","2",실크웨이웨스트항공,7,7,14,0,0,0,578,606,1183
"2025","2",심천항공,60,60,120,8132,8558,16690,53,7,60
"2025","2",싱가포르항공,124,124,248,29836,28577,58413,1548,1512,3060
"2025","2",아메리칸항공,28,28,56,7110,6924,14034,22,255,277
"2025","2",아시아나항공,2330,2328,4658,497113,471540,968653,23388,21211,44599
"2025","2",아에로멕시코,28,28,56,4826,4428,9254,23,217,239
"2025","2",아틀라스항공,132,142,274,0,0,0,1939,560,2499
"2025","2",에미레이트항공,40,40,80,14037,12798,26835,531,379,910
"2025","2",에바항공,100,100,200,22949,23731,46680,619,426,1045
"2025","2",에어 뉴질랜드,11,11,22,2758,2875,5633,4,35,39
"2025","2",에어 아스타나,24,24,48,4230,3009,7239,8,96,104
"2025","2",에어 프랑스,22,22,44,6254,5171,11425,249,281,530
"2025","2",에어로 몽골리아,12,12,24,1242,1587,2829,0,0,0
"2025","2",에어로로직,36,36,72,0,0,0,2175,244,2419
"2025","2",에어로케이항공,91,84,175,14433,12084,26517,0,0,0
"2025","2",에어마카오,53,53,106,6463,7023,13486,22,5,27
"2025","2",에어부산,321,321,642,68985,66521,135506,20,14,35
"2025","2",에어서울,369,368,737,73288,70307,143595,83,27,109
"2025","2",에어아시아 버하드,28,28,56,4328,4115,8443,0,0,0
"2025","2",에어아시아엑스,48,48,96,16460,15380,31840,158,313,471
"2025","2",에어인디아 리미티드,16,16,32,3950,2866,6816,101,154,254
"2025","2",에어인천,109,110,219,0,0,0,1582,1334,2916
"2025","2",에어재팬,28,28,56,8718,6961,15679,133,83,216
"2025","2",에어캐나다,49,48,97,13270,12762,26032,323,277,600
"2025","2",에어프레미아,130,131,261,37249,34423,71672,1029,833,1861
"2025","2",에어홍콩,24,24,48,0,0,0,918,1058,1976
"2025","2",에티오피아항공,59,59,118,6067,4018,10085,1054,271,1326
"2025","2",에티하드 항공,44,44,88,11016,8205,19221,545,434,980
"2025","2",우즈베키스탄항공,28,28,56,6266,4948,11214,53,173,226
"2025","2",원통화물항공,21,20,41,0,0,0,503,227,730
"2025","2",유나이티드항공,55,55,110,12012,9856,21868,296,826,1123
"2025","2",유피에스항공,111,111,222,0,0,0,1273,1977,3250
"2025","2",이스타항공,509,506,1015,91415,86420,177835,25,14,38
"2025","2",일본항공,18,18,36,0,0,0,302,513,815
"2025","2",장쑤징동화물항공,36,36,72,0,0,0,553,128,681
"2025","2",전일본공수,24,24,48,0,0,0,683,786,1469
"2025","2",제주항공,1393,1385,2778,234044,216250,450294,219,150,369
"2025","2",젯스타,28,27,55,8323,8589,16912,32,99,131
"2025","2",중국국제항공,237,237,474,30936,29561,60497,46,78,124
"2025","2",중국남방항공,434,434,868,63394,61711,125105,359,114,473
"2025","2",중국동방항공,530,530,1060,73625,71106,144731,871,473,1344
"2025","2",중국센트럴항공,16,16,32,0,0,0,208,71,279
"2025","2",중국우정항공,27,27,54,0,0,0,330,142,472
"2025","2",중국해남항공,16,16,32,2417,1866,4283,1,0,1
"2025","2",중국화물항공,12,12,24,0,0,0,969,445,1414
"2025","2",중화항공,84,84,168,20518,21367,41885,495,391,886
"2025","2",진에어,1023,1025,2048,216860,211292,428152,756,571,1326
"2025","2",집에어,28,28,56,7805,7314,15119,275,149,424
"2025","2",천진항공,12,12,24,1188,1268,2456,0,0,0
"2025","2",천진화물항공,33,33,66,0,0,0,537,9,547
"2025","2",청도항공,26,26,52,3902,3405,7307,29,3,32
"2025","2",춘추항공,32,32,64,5233,4749,9982,2,3,5
"2025","2",카고룩스 이탈리아 항공,8,8,16,0,0,0,486,256,742
"2025","2",카고룩스항공,10,10,20,0,0,0,387,679,1066
"2025","2",카놋샤크,8,8,16,1115,400,1515,0,25,25
"2025","2",카타르항공,48,47,95,11186,9984,21170,1756,1488,3244
"2025","2",칼리타항공,75,76,151,0,0,0,1519,1641,3160
"2025","2",캐세이퍼시픽항공,115,115,230,26831,28448,55279,1192,689,1881
"2025","2",콴타스항공,16,16,32,3578,4720,8298,8,36,45
"2025","2",타이거에어 타이완,28,28,56,4566,4557,9123,5,16,21
"2025","2",타이에어아시아엑스,29,29,58,9745,7842,17587,384,57,441
"2025","2",타이항공,84,84,168,26641,24744,51385,1271,672,1943
"2025","2",터키항공,51,51,102,13936,11329,25265,1203,1233,2436
"2025","2",투르크메니스탄,2,2,4,0,0,0,17,63,80
"2025","2",티웨이항공,1000,998,1998,200336,189238,389574,928,663,1591
"2025","2",폴라에어카고,28,27,55,0,0,0,1209,1226,2435
"2025","2",폴란드항공,28,28,56,6253,4828,11081,208,221,429
"2025","2",피치항공,138,137,275,24060,21528,45588,0,8,8
"2025","2",핀에어,26,26,52,6119,4544,10663,594,354,948
"2025","2",필리핀에어아시아,39,39,78,5997,5635,11632,5,11,16
"2025","2",필리핀항공,140,140,280,28256,25657,53913,24,189,213
"2025","2",하와이안 항공,20,21,41,5006,4503,9509,38,230,269
"2025","2",홍콩익스프레스,84,84,168,17225,19193,36418,48,20,68
"2025","2",홍콩항공,49,49,98,8405,9584,17989,48,24,72
"2025","2",FedEX항공,116,116,232,0,0,0,3186,2850,6036
"2025","2",KLM네덜란드항공,20,20,40,5565,4884,10449,294,275,568
"2025","3",가루다인도네시아,46,46,92,9434,6768,16202,227,335,562
"2025","3",그레이터베이항공,2,2,4,285,41,326,1,0,1
"2025","3",대한항공,4088,4087,8175,762250,702773,1465023,55906,55717,111623
"2025","3",델타항공,155,157,312,40715,40640,81355,156,1640,1796
"2025","3",디에이치엘항공,1,1,2,0,0,0,0,0,0
"2025","3",라오항공,31,31,62,3962,2974,6936,6,6,12
"2025","3",로얄브루나이항공,13,13,26,1384,1045,2429,0,13,14
"2025","3",롱하오항공,70,70,140,0,0,0,1091,470,1561
"2025","3",루프트한자 독일항공,77,78,155,14042,13175,27217,757,1156,1913
"2025","3",말레이시아 항공,53,54,107,9216,6457,15673,444,613,1057
"2025","3",몽골항공,52,53,105,9026,8078,17104,38,202,240
